1,2,0,3,0,4,0,0,0,0,0,0,0
2,5,0,0,0,0,0,0,0,1,1,0,1
3,6,0,0,0,0,0,0,0,1,1,0,1
4,7,0,0,0,0,0,0,0,1,1,0,1
5,16,0,0,0,0,0,0,0,2,2,0,1
6,8,0,0,0,0,0,0,0,2,2,0,1
7,8,0,0,0,0,0,0,0,2,2,0,1
8,9,0,0,0,0,0,0,0,3,3,0,1
9,10,0,0,0,0,0,0,0,4,4,0,1
10,13,0,0,0,0,0,0,0,5,5,0,1
11,14,0,0,0,0,0,0,0,6,6,0,0
12,14,0,0,0,0,0,0,0,6,6,0,0
13,16,0,0,0,0,0,0,0,6,6,0,1
14,17,0,0,0,0,0,0,0,7,7,0,1
15,17,0,0,0,0,0,0,0,7,7,0,0
16,18,0,0,0,0,0,0,0,7,7,0,1
17,19,0,0,0,0,0,0,0,8,8,0,1
18,19,0,0,0,0,0,0,0,8,8,0,1
19,0,0,0,0,0,0,0,0,9,9,0,1
